data,valor
2020-04-24,5.582
2020-04-27,5.6553
2020-04-28,5.499
2020-04-29,5.3379
2020-04-30,5.4886
2020-05-01,5.4873
2020-05-04,5.5449
2020-05-05,5.579
2020-05-06,5.7149
2020-05-07,5.8354
2020-05-08,5.7368
2020-05-11,5.8192
2020-05-12,5.8858
2020-05-13,5.8868
2020-05-14,5.8136
2020-05-15,5.856
2020-05-18,5.7166
2020-05-19,5.7584
2020-05-20,5.6933
2020-05-21,5.5517
2020-05-22,5.5334
2020-05-25,5.4447
2020-05-26,5.3507
2020-05-27,5.2755
2020-05-28,5.4102
2020-05-29,5.3363
2020-06-01,5.3678
2020-06-02,5.2027
2020-06-03,5.0636
2020-06-04,5.1188
2020-06-05,4.9629
2020-06-08,4.8191
2020-06-09,4.901
2020-06-10,4.9737
2020-06-11,4.9765
2020-06-12,5.0481
2020-06-15,5.156
2020-06-16,5.2433
2020-06-17,5.2299
2020-06-18,5.3795
2020-06-19,5.312
2020-06-22,5.2535
2020-06-23,5.1537
2020-06-24,5.3465
2020-06-25,5.3646
2020-06-26,5.486
2020-06-29,5.4035
2020-06-30,5.4659
2020-07-01,5.3176
2020-07-02,5.3622
2020-07-03,5.3148
2020-07-06,5.3567
2020-07-07,5.3776
2020-07-08,5.3368
2020-07-09,5.3434
2020-07-10,5.3246
2020-07-13,5.4044
2020-07-14,5.368
2020-07-15,5.3756
2020-07-16,5.3318
2020-07-17,5.3863
2020-07-20,5.3314
2020-07-21,5.1734
2020-07-22,5.1178
2020-07-23,5.2134
2020-07-24,5.2314
2020-07-27,5.1495
2020-07-28,5.1502
2020-07-29,5.1706
2020-07-30,5.1545
2020-07-31,5.2234
2020-08-03,5.3245
2020-08-04,5.2841
2020-08-05,5.2923
2020-08-06,5.3319
2020-08-07,5.4389
2020-08-10,5.4809
2020-08-11,5.3806
2020-08-12,5.4328
2020-08-13,5.3689
2020-08-14,5.4243
2020-08-17,5.5101
2020-08-18,5.4676
2020-08-19,5.5571
2020-08-20,5.5575
2020-08-21,5.6236
2020-08-24,5.6118
2020-08-25,5.5095
2020-08-26,5.6123
2020-08-27,5.5689
2020-08-28,5.3894
2020-08-31,5.4936
2020-09-01,5.3993
2020-09-02,5.3423
2020-09-03,5.2925
2020-09-04,5.3006
2020-09-07,5.3007
2020-09-08,5.3615
2020-09-09,5.3084
2020-09-10,5.3194
2020-09-11,5.3196
2020-09-14,5.2709
2020-09-15,5.2772
2020-09-16,5.2379
2020-09-17,5.2394
2020-09-18,5.3885
2020-09-21,5.4142
2020-09-22,5.4715
2020-09-23,5.5952
2020-09-24,5.5107
2020-09-25,5.5625
2020-09-28,5.6619
2020-09-29,5.6302
2020-09-30,5.6098
2020-10-01,5.6441
2020-10-02,5.6871
2020-10-05,5.5744
2020-10-06,5.5935
2020-10-07,5.6123
2020-10-08,5.5994
2020-10-09,5.5327
2020-10-12,5.5309
2020-10-13,5.5712
2020-10-14,5.5922
2020-10-15,5.6143
2020-10-16,5.6461
2020-10-19,5.6084
2020-10-20,5.6058
2020-10-21,5.606
2020-10-22,5.5929
2020-10-23,5.6193
2020-10-26,5.6239
2020-10-27,5.7069
2020-10-28,5.7513
2020-10-29,5.7789
2020-10-30,5.7446
2020-11-02,5.7434
2020-11-03,5.7563
2020-11-04,5.664
2020-11-05,5.5255
2020-11-06,5.365
2020-11-09,5.3861
2020-11-10,5.4146
2020-11-11,5.3915
2020-11-12,5.4583
2020-11-13,5.4585
2020-11-16,5.4154
2020-11-17,5.3284
2020-11-18,5.3633
2020-11-19,5.3057
2020-11-20,5.3802
2020-11-23,5.4393
2020-11-24,5.374
2020-11-25,5.3242
2020-11-26,5.3368
2020-11-27,5.3441
2020-11-30,5.3324
2020-12-01,5.2065
2020-12-02,5.2178
2020-12-03,5.1522
2020-12-04,5.1563
2020-12-07,5.0996
2020-12-08,5.1206
2020-12-09,5.171
2020-12-10,5.0259
2020-12-11,5.0661
2020-12-14,5.1191
2020-12-15,5.0846
2020-12-16,5.0842
2020-12-17,5.0585
2020-12-18,5.1026
2020-12-21,5.1226
2020-12-22,5.1587
2020-12-23,5.2168
2020-12-24,5.2168
2020-12-28,5.247
2020-12-29,5.2103
2020-12-30,5.194
2020-12-31,5.1938
2021-01-04,5.2972
2021-01-05,5.2856
2021-01-06,5.3144
2021-01-07,5.4102
2021-01-08,5.4177
2021-01-11,5.4893
2021-01-12,5.3229
2021-01-13,5.2993
2021-01-14,5.1971
2021-01-15,5.293
2021-01-18,5.2962
2021-01-19,5.3581
2021-01-20,5.2921
2021-01-21,5.3511
2021-01-22,5.467
2021-01-25,5.4674
2021-01-26,5.3556
2021-01-27,5.414
2021-01-28,5.4414
2021-01-29,5.463
2021-02-01,5.4326
2021-02-02,5.3683
2021-02-03,5.3537
2021-02-04,5.427
2021-02-05,5.3707
2021-02-08,5.366
2021-02-09,5.3785
2021-02-10,5.3862
2021-02-11,5.3668
2021-02-12,5.37
2021-02-17,5.4124
2021-02-18,5.4273
2021-02-19,5.3825
2021-02-22,5.4665
2021-02-23,5.4411
2021-02-24,5.4099
2021-02-25,5.5311
2021-02-26,5.5989
2021-03-01,5.6421
2021-03-02,5.6765
2021-03-03,5.6196
2021-03-04,5.6697
2021-03-05,5.6907
2021-03-08,5.8758
2021-03-09,5.8028
2021-03-10,5.6723
2021-03-11,5.5362
2021-03-12,5.5522
2021-03-15,5.6172
2021-03-16,5.6256
2021-03-17,5.5872
2021-03-18,5.5626
2021-03-19,5.4911
2021-03-22,5.5074
2021-03-23,5.5207
2021-03-24,5.6226
2021-03-25,5.6452
2021-03-26,5.7556
2021-03-29,5.7814
2021-03-30,5.7751
2021-03-31,5.6348
2021-04-01,5.7095
2021-04-02,5.709
2021-04-05,5.6663
2021-04-06,5.5929
2021-04-07,5.6167
2021-04-08,5.5716
2021-04-09,5.6817
2021-04-12,5.7355
2021-04-13,5.7173
2021-04-14,5.6526
2021-04-15,5.6152
2021-04-16,5.5881
2021-04-19,5.5494
2021-04-20,5.5675
2021-04-21,5.5693
2021-04-22,5.4461
2021-04-23,5.476
2021-04-26,5.4372
2021-04-27,5.4526
2021-04-28,5.3442
2021-04-29,5.3379
2021-04-30,5.4381
2021-05-03,5.4423
2021-05-04,5.4432
2021-05-05,5.3555
2021-05-06,5.2751
2021-05-07,5.2376
2021-05-10,5.2278
2021-05-11,5.2213
2021-05-12,5.3071
2021-05-13,5.3108
2021-05-14,5.2735
2021-05-17,5.2747
2021-05-18,5.2617
2021-05-19,5.3097
2021-05-20,5.2851
2021-05-21,5.3707
2021-05-24,5.3187
2021-05-25,5.3316
2021-05-26,5.3118
2021-05-27,5.2378
2021-05-28,5.2253
2021-05-31,5.2185
2021-06-01,5.1516
2021-06-02,5.0762
2021-06-03,5.0756
2021-06-04,5.0493
2021-06-07,5.0458
2021-06-08,5.0342
2021-06-09,5.0627
2021-06-10,5.057
2021-06-11,5.1185
2021-06-14,5.0622
2021-06-15,5.0457
2021-06-16,5.0547
2021-06-17,5.008
2021-06-18,5.0892
2021-06-21,5.0148
2021-06-22,4.9601
2021-06-23,4.9675
2021-06-24,4.9145
2021-06-25,4.9336
2021-06-28,4.9259
2021-06-29,4.9571
2021-06-30,4.9681
2021-07-01,5.0488
2021-07-02,5.0605
2021-07-05,5.0949
2021-07-06,5.2023
2021-07-07,5.2322
2021-07-08,5.2604
2021-07-09,5.2598
2021-07-12,5.173
2021-07-13,5.1631
2021-07-14,5.0713
2021-07-15,5.1119
2021-07-16,5.1169
2021-07-19,5.2519
2021-07-20,5.2213
2021-07-21,5.1881
2021-07-22,5.202
2021-07-23,5.1997
2021-07-26,5.1764
2021-07-27,5.1716
2021-07-28,5.1165
2021-07-29,5.0819
2021-07-30,5.2124
2021-08-02,5.1714
2021-08-03,5.1968
2021-08-04,5.1687
2021-08-05,5.2496
2021-08-06,5.2332
2021-08-09,5.2352
2021-08-10,5.1902
2021-08-11,5.2214
2021-08-12,5.2529
2021-08-13,5.2471
2021-08-16,5.2609
2021-08-17,5.2955
2021-08-18,5.386
2021-08-19,5.4152
2021-08-20,5.3795
2021-08-23,5.3813
2021-08-24,5.2462
2021-08-25,5.2128
2021-08-26,5.2573
2021-08-27,5.2012
2021-08-30,5.1853
2021-08-31,5.1531
2021-09-01,5.1864
2021-09-02,5.1837
2021-09-03,5.1912
2021-09-06,5.1704
2021-09-07,5.1705
2021-09-08,5.3221
2021-09-09,5.2048
2021-09-10,5.2471
2021-09-13,5.2153
2021-09-14,5.2384
2021-09-15,5.223
2021-09-16,5.257
2021-09-17,5.2895
2021-09-20,5.3244
2021-09-21,5.271
2021-09-22,5.2901
2021-09-23,5.304
2021-09-24,5.335
2021-09-27,5.391
2021-09-28,5.4295
2021-09-29,5.4145
2021-09-30,5.4427
2021-10-01,5.3644
2021-10-04,5.4547
2021-10-05,5.4763
2021-10-06,5.4918
2021-10-07,5.5185
2021-10-08,5.5085
2021-10-11,5.5378
2021-10-12,5.5387
2021-10-13,5.5157
2021-10-14,5.5136
2021-10-15,5.4618
2021-10-18,5.5125
2021-10-19,5.5825
2021-10-20,5.598
2021-10-21,5.6588
2021-10-22,5.6483
2021-10-25,5.5577
2021-10-26,5.5664
2021-10-27,5.5385
2021-10-28,5.6463
2021-10-29,5.6357
2021-11-01,5.6844
2021-11-02,5.6825
2021-11-03,5.5535
2021-11-04,5.6034
2021-11-05,5.5413
2021-11-08,5.5445
2021-11-09,5.4809
2021-11-10,5.4915
2021-11-11,5.3991
2021-11-12,5.4592
2021-11-16,5.5033
2021-11-17,5.5298
2021-11-18,5.5582
2021-11-19,5.6137
2021-11-22,5.587
2021-11-23,5.5717
2021-11-24,5.6066
2021-11-25,5.5668
2021-11-26,5.6098
2021-11-29,5.6022
2021-11-30,5.6242
2021-12-01,5.6958
2021-12-02,5.6467
2021-12-03,5.6537
2021-12-06,5.6897
2021-12-07,5.6133
2021-12-08,5.5331
2021-12-09,5.5729
2021-12-10,5.6135
2021-12-13,5.6807
2021-12-14,5.6821
2021-12-15,5.6811
2021-12-16,5.6887
2021-12-17,5.6961
2021-12-20,5.7425
2021-12-21,5.7456
2021-12-22,5.6544
2021-12-23,5.6755
2021-12-24,5.6749
2021-12-27,5.6255
2021-12-28,5.6288
2021-12-29,5.7038
2021-12-30,5.5715
2021-12-31,5.5714
2022-01-03,5.6825
2022-01-04,5.6774
2022-01-05,5.7091
2022-01-06,5.6839
2022-01-07,5.6363
2022-01-10,5.6638
2022-01-11,5.5691
2022-01-12,5.5345
2022-01-13,5.5292
2022-01-14,5.5349
2022-01-17,5.5169
2022-01-18,5.5671
2022-01-19,5.4388
2022-01-20,5.4196
2022-01-21,5.4586
2022-01-24,5.4882
2022-01-25,5.4442
2022-01-26,5.4329
2022-01-27,5.4033
2022-01-28,5.3677
2022-01-31,5.3046
2022-02-01,5.266
2022-02-02,5.2625
2022-02-03,5.2844
2022-02-04,5.3284
2022-02-07,5.2641
2022-02-08,5.2598
2022-02-09,5.2359
2022-02-10,5.2501
2022-02-11,5.2532
2022-02-14,5.2154
2022-02-15,5.1595
2022-02-16,5.137
2022-02-17,5.1723
2022-02-18,5.1393
2022-02-21,5.1039
2022-02-22,5.0587
2022-02-23,5.0102
2022-02-24,5.1235
2022-02-25,5.163
2022-03-02,5.1
2022-03-03,5.0325
2022-03-04,5.0621
2022-03-07,5.1119
2022-03-08,5.0604
2022-03-09,5.0128
2022-03-10,5.0115
2022-03-11,5.0749
2022-03-14,5.1201
2022-03-15,5.1635
2022-03-16,5.0769
2022-03-17,5.039
2022-03-18,5.0243
2022-03-21,4.9353
2022-03-22,4.9097
2022-03-23,4.8274
2022-03-24,4.8269
2022-03-25,4.742
2022-03-28,4.7636
2022-03-29,4.7579
2022-03-30,4.7709
2022-03-31,4.7409
2022-04-01,4.659
2022-04-04,4.5928
2022-04-05,4.651
2022-04-06,4.7169
2022-04-07,4.7529
2022-04-08,4.6994
2022-04-11,4.6946
2022-04-12,4.6752
2022-04-13,4.6917
2022-04-14,4.7018
2022-04-15,4.7024
2022-04-18,4.6533
2022-04-19,4.6677
2022-04-20,4.6224
2022-04-21,4.6225
2022-04-22,4.7956
2022-04-25,4.8783
2022-04-26,5.0004
2022-04-27,4.9684
2022-04-28,4.9416
2022-04-29,4.9733
2022-05-02,5.085
2022-05-03,4.9606
2022-05-04,4.9207
2022-05-05,5.0269
2022-05-06,5.0816
2022-05-09,5.1609
2022-05-10,5.1336
2022-05-11,5.1381
2022-05-12,5.1339
2022-05-13,5.0609
2022-05-16,5.0611
2022-05-17,4.9393
2022-05-18,4.9706
2022-05-19,4.9313
2022-05-20,4.8801
2022-05-23,4.8144
2022-05-24,4.8201
2022-05-25,4.8267
2022-05-26,4.7686
2022-05-27,4.7316
2022-05-30,4.7541
2022-05-31,4.7329
2022-06-01,4.8162
2022-06-02,4.7973
2022-06-03,4.7742
2022-06-06,4.7952
2022-06-07,4.8706
2022-06-08,4.8996
2022-06-09,4.9076
2022-06-10,4.9877
2022-06-13,5.1159
2022-06-14,5.1175
2022-06-15,5.0569
2022-06-16,5.0538
2022-06-17,5.1539
2022-06-20,5.1904
2022-06-21,5.1275
2022-06-22,5.1953
2022-06-23,5.2418
2022-06-24,5.2425
2022-06-27,5.2384
2022-06-28,5.2704
2022-06-29,5.1817
2022-06-30,5.2571
2022-07-01,5.333
2022-07-04,5.3297
2022-07-05,5.3875
2022-07-06,5.4304
2022-07-07,5.3417
2022-07-08,5.256
2022-07-11,5.3788
2022-07-12,5.4395
2022-07-13,5.3925
2022-07-14,5.4246
2022-07-15,5.4084
2022-07-18,5.4364
2022-07-19,5.4142
2022-07-20,5.4715
2022-07-21,5.4988
2022-07-22,5.498
2022-07-25,5.3572
2022-07-26,5.3495
2022-07-27,5.2437
2022-07-28,5.1843
2022-07-29,5.173
2022-08-01,5.1864
2022-08-02,5.2792
2022-08-03,5.2843
2022-08-04,5.215
2022-08-05,5.1649
2022-08-08,5.1125
2022-08-09,5.1252
2022-08-10,5.0913
2022-08-11,5.1555
2022-08-12,5.0741
2022-08-15,5.0978
2022-08-16,5.1468
2022-08-17,5.1666
2022-08-18,5.1686
2022-08-19,5.1695
2022-08-22,5.1592
2022-08-23,5.105
2022-08-24,5.1106
2022-08-25,5.1095
2022-08-26,5.0633
2022-08-29,5.0285
2022-08-30,5.1229
2022-08-31,5.1833
2022-09-01,5.2434
2022-09-02,5.1697
2022-09-05,5.1534
2022-09-06,5.2529
2022-09-07,5.251
2022-09-08,5.2149
2022-09-09,5.1478
2022-09-12,5.0954
2022-09-13,5.1923
2022-09-14,5.1643
2022-09-15,5.2475
2022-09-16,5.2535
2022-09-19,5.1693
2022-09-20,5.1432
2022-09-21,5.1728
2022-09-22,5.1153
2022-09-23,5.2624
2022-09-26,5.3914
2022-09-27,5.3815
2022-09-28,5.3757
2022-09-29,5.4006
2022-09-30,5.4129
2022-10-03,5.1717
2022-10-04,5.1771
2022-10-05,5.1961
2022-10-06,5.2219
2022-10-07,5.2048
2022-10-10,5.1903
2022-10-11,5.3025
2022-10-12,5.302
2022-10-13,5.2631
2022-10-14,5.3229
2022-10-17,5.28
2022-10-18,5.2398
2022-10-19,5.2717
2022-10-20,5.2149
2022-10-21,5.1638
2022-10-24,5.3029
2022-10-25,5.3159
2022-10-26,5.3819
2022-10-27,5.3459
2022-10-28,5.2985
2022-10-31,5.1795
2022-11-01,5.1441
2022-11-03,5.1161
2022-11-04,5.061
2022-11-07,5.1572
2022-11-08,5.1443
2022-11-09,5.1869
2022-11-10,5.3454
2022-11-11,5.3249
2022-11-14,5.3267
2022-11-16,5.4003
2022-11-17,5.4235
2022-11-18,5.3832
2022-11-21,5.3202
2022-11-22,5.359
2022-11-23,5.3596
2022-11-24,5.3213
2022-11-25,5.4101
2022-11-28,5.3659
2022-11-29,5.27
2022-11-30,5.1856
2022-12-01,5.1853
2022-12-02,5.2194
2022-12-05,5.2811
2022-12-06,5.2356
2022-12-07,5.2053
2022-12-08,5.2258
2022-12-09,5.2406
2022-12-12,5.3231
2022-12-13,5.2942
2022-12-14,5.2792
2022-12-15,5.3133
2022-12-16,5.3145
2022-12-19,5.2935
2022-12-20,5.2003
2022-12-21,5.2013
2022-12-22,5.167
2022-12-23,5.1655
2022-12-26,5.219
2022-12-27,5.2934
2022-12-28,5.2681
2022-12-29,5.2865
2022-12-30,5.2848
2023-01-02,5.3637
2023-01-03,5.48
2023-01-04,5.4313
2023-01-05,5.3514
2023-01-06,5.2255
2023-01-09,5.2551
2023-01-10,5.2
2023-01-11,5.1603
2023-01-12,5.1087
2023-01-13,5.0963
2023-01-16,5.1477
2023-01-17,5.1008
2023-01-18,5.1868
2023-01-19,5.1745
2023-01-20,5.2079
2023-01-23,5.2081
2023-01-24,5.1397
2023-01-25,5.0737
2023-01-26,5.0663
2023-01-27,5.1094
2023-01-30,5.1167
2023-01-31,5.0735
2023-02-01,5.0552
2023-02-02,5.0509
2023-02-03,5.1525
2023-02-06,5.1469
2023-02-07,5.2108
2023-02-08,5.2012
2023-02-09,5.2916
2023-02-10,5.2165
2023-02-13,5.1601
2023-02-14,5.1928
2023-02-15,5.2195
2023-02-16,5.2181
2023-02-17,5.1679
2023-02-22,5.1527
2023-02-23,5.1378
2023-02-24,5.2105
2023-02-27,5.2014
2023-02-28,5.237
2023-03-01,5.1797
2023-03-02,5.2011
2023-03-03,5.1957
2023-03-06,5.1539
2023-03-07,5.1914
2023-03-08,5.1456
2023-03-09,5.1651
2023-03-10,5.217
2023-03-13,5.2463
2023-03-14,5.2541
2023-03-15,5.2877
2023-03-16,5.2315
2023-03-17,5.2802
2023-03-20,5.2369
2023-03-21,5.2434
2023-03-22,5.2391
2023-03-23,5.2981
2023-03-24,5.2463
2023-03-27,5.1979
2023-03-28,5.167
2023-03-29,5.1353
2023-03-30,5.0938
2023-03-31,5.064
2023-04-03,5.0644
2023-04-04,5.0724
2023-04-05,5.0339
2023-04-06,5.0574
2023-04-07,5.059
2023-04-10,5.0668
2023-04-11,5.006
2023-04-12,4.9183
2023-04-13,4.9275
2023-04-14,4.908
2023-04-17,4.944
2023-04-18,4.9855
2023-04-19,5.0741
2023-04-20,5.0506
2023-04-21,5.049
2023-04-24,5.0363
2023-04-25,5.0526
2023-04-26,5.0449
2023-04-27,4.9767
2023-04-28,4.987
2023-05-02,5.0377
2023-05-03,4.9962
2023-05-04,4.9835
2023-05-05,4.951
2023-05-08,5.0105
2023-05-09,4.9853
2023-05-10,4.9441
2023-05-11,4.9327
2023-05-12,4.9218
2023-05-15,4.8912
2023-05-16,4.9416
2023-05-17,4.9379
2023-05-18,4.9656
2023-05-19,5.0005
2023-05-22,4.9662
2023-05-23,4.9718
2023-05-24,4.9618
2023-05-25,5.0373
2023-05-26,4.9937
2023-05-29,5.0175
2023-05-30,5.0362
2023-05-31,5.0548
2023-06-01,5.0132
2023-06-02,4.9586
2023-06-05,4.9315
2023-06-06,4.9121
2023-06-07,4.9258
2023-06-08,4.9268
2023-06-09,4.8813
2023-06-12,4.8646
2023-06-13,4.8633
2023-06-14,4.8147
2023-06-15,4.8118
2023-06-16,4.8221
2023-06-19,4.7786
2023-06-20,4.7897
2023-06-21,4.7641
2023-06-22,4.7704
2023-06-23,4.7871
2023-06-26,4.7687
2023-06-27,4.8128
2023-06-28,4.851
2023-06-29,4.8565
2023-06-30,4.7866
2023-07-03,4.8081
2023-07-04,4.8402
2023-07-05,4.8497
2023-07-06,4.9195
2023-07-07,4.8726
2023-07-10,4.8992
2023-07-11,4.8552
2023-07-12,4.8207
2023-07-13,4.7992
2023-07-14,4.7917
2023-07-17,4.8083
2023-07-18,4.8122
2023-07-19,4.7907
2023-07-20,4.7975
2023-07-21,4.7807
2023-07-24,4.7277
2023-07-25,4.7511
2023-07-26,4.7377
2023-07-27,4.7431
2023-07-28,4.7314
2023-07-31,4.7261
2023-08-01,4.7929
2023-08-02,4.8109
2023-08-03,4.917
2023-08-04,4.8734
2023-08-07,4.9008
2023-08-08,4.8988
2023-08-09,4.9046
2023-08-10,4.8936
2023-08-11,4.9081
2023-08-14,4.9632
2023-08-15,4.9848
2023-08-16,4.99
2023-08-17,4.978
2023-08-18,4.9707
2023-08-21,4.9798
2023-08-22,4.9377
2023-08-23,4.8566
2023-08-24,4.8832
2023-08-25,4.874
2023-08-28,4.8742
2023-08-29,4.8542
2023-08-30,4.8895
2023-08-31,4.9558
2023-09-01,4.948
2023-09-04,4.938
2023-09-05,4.9708
2023-09-06,4.9786
2023-09-07,4.9784
2023-09-08,4.9866
2023-09-11,4.9311
2023-09-12,4.9486
2023-09-13,4.9159
2023-09-14,4.8694
2023-09-15,4.8652
2023-09-18,4.8562
2023-09-19,4.868
2023-09-20,4.8811
2023-09-21,4.9365
2023-09-22,4.936
2023-09-25,4.9669
2023-09-26,4.9909
2023-09-27,5.0448
2023-09-28,5.0342
2023-09-29,5.0326
2023-10-02,5.0619
2023-10-03,5.1678
2023-10-04,5.157
2023-10-05,5.1666
2023-10-06,5.15
2023-10-09,5.1362
2023-10-10,5.0524
2023-10-11,5.0507
2023-10-12,5.0502
2023-10-13,5.0794
2023-10-16,5.0396
2023-10-17,5.0402
2023-10-18,5.0577
2023-10-19,5.0623
2023-10-20,5.0345
2023-10-23,5.0128
2023-10-24,4.9924
2023-10-25,4.9961
2023-10-26,4.9879
2023-10-27,5.0158
2023-10-30,5.0443
2023-10-31,5.0378
2023-11-01,4.9574
2023-11-02,4.9566
2023-11-03,4.9011
2023-11-06,4.8854
2023-11-07,4.8732
2023-11-08,4.9107
2023-11-09,4.9349
2023-11-10,4.9056
2023-11-13,4.9077
2023-11-14,4.8651
2023-11-16,4.8637
2023-11-17,4.9062
2023-11-20,4.8541
2023-11-21,4.901
2023-11-22,4.9072
2023-11-23,4.9042
2023-11-24,4.9031
2023-11-27,4.897
2023-11-28,4.8716
2023-11-29,4.904
2023-11-30,4.9229
2023-12-01,4.8805
2023-12-04,4.9439
2023-12-05,4.931
2023-12-06,4.9028
2023-12-07,4.9122
2023-12-08,4.932
2023-12-11,4.9386
2023-12-12,4.9634
2023-12-13,4.9198
2023-12-14,4.916
2023-12-15,4.9379
2023-12-18,4.8971
2023-12-19,4.8681
2023-12-20,4.917
2023-12-21,4.8838
2023-12-22,4.859
2023-12-26,4.8147
2023-12-27,4.8274
2023-12-28,4.8519
2023-12-29,4.8522
2024-01-02,4.9238
2024-01-03,4.9206
2024-01-04,4.8973
2024-01-05,4.875
2024-01-08,4.8705
2024-01-09,4.9044
2024-01-10,4.8916
2024-01-11,4.8706
2024-01-12,4.8543
2024-01-15,4.8636
2024-01-16,4.9264
2024-01-17,4.9356
2024-01-18,4.9275
2024-01-19,4.9315
2024-01-22,4.9897
2024-01-23,4.9537
2024-01-24,4.934
2024-01-25,4.9176
2024-01-26,4.9167
2024-01-29,4.9517
2024-01-30,4.9523
2024-01-31,4.9533
2024-02-01,4.9165
2024-02-02,4.9697
2024-02-05,4.9858
2024-02-06,4.9636
2024-02-07,4.9692
2024-02-08,4.9929
2024-02-09,4.9523
2024-02-14,4.9696
2024-02-15,4.9741
2024-02-16,4.967
2024-02-19,4.9573
2024-02-20,4.9279
2024-02-21,4.9361
2024-02-22,4.961
2024-02-23,4.9956
2024-02-26,4.9807
2024-02-27,4.9341
2024-02-28,4.9684
2024-02-29,4.9724
2024-03-01,4.9548
2024-03-04,4.9464
2024-03-05,4.9585
2024-03-06,4.9453
2024-03-07,4.9354
2024-03-08,4.9808
2024-03-11,4.9781
2024-03-12,4.9725
2024-03-13,4.9717
2024-03-14,4.9897
2024-03-15,4.9959
2024-03-18,5.0255
2024-03-19,5.0305
2024-03-20,4.9689
2024-03-21,4.9793
2024-03-22,5.0002
2024-03-25,4.9753
2024-03-26,4.9816
2024-03-27,4.9853
2024-03-28,5.0147
2024-03-29,5.0153
2024-04-01,5.0549
2024-04-02,5.0583
2024-04-03,5.039
2024-04-04,5.055
2024-04-05,5.0663
2024-04-08,5.0291
2024-04-09,5.0096
2024-04-10,5.0743
2024-04-11,5.0919
2024-04-12,5.1183
2024-04-15,5.1851
2024-04-16,5.2825
2024-04-17,5.2426
2024-04-18,5.2484
2024-04-19,5.2024
2024-04-22,5.1678
2024-04-23,5.1262
2024-04-24,5.1476
2024-04-25,5.1593
2024-04-26,5.1161
2024-04-29,5.1195
2024-04-30,5.194
2024-05-01,5.1951
2024-05-02,5.112
2024-05-03,5.0724
2024-05-06,5.0765
2024-05-07,5.0714
2024-05-08,5.0914
2024-05-09,5.1417
2024-05-10,5.1578
2024-05-13,5.1516
2024-05-14,5.1299
2024-05-15,5.1367
2024-05-16,5.1296
2024-05-17,5.1047
2024-05-20,5.1041
2024-05-21,5.1236
2024-05-22,5.151
2024-05-23,5.1446
2024-05-24,5.1658
2024-05-27,5.1713
2024-05-28,5.1614
2024-05-29,5.2042
2024-05-31,5.2454
2024-06-03,5.2447
2024-06-04,5.2873
2024-06-05,5.2986
2024-06-06,5.2559
2024-06-07,5.345
2024-06-10,5.3545
2024-06-11,5.3653
2024-06-12,5.4142
2024-06-13,5.3639
2024-06-14,5.3769
2024-06-17,5.4211
2024-06-18,5.4357
2024-06-19,5.4354
2024-06-20,5.4497
2024-06-21,5.4314
2024-06-24,5.3912
2024-06-25,5.451
2024-06-26,5.5211
2024-06-27,5.5022
2024-06-28,5.5945
2024-07-01,5.6597
2024-07-02,5.6781
2024-07-03,5.5558
2024-07-04,5.4877
2024-07-05,5.4605
2024-07-08,5.4705
2024-07-09,5.4212
2024-07-10,5.4156
2024-07-11,5.4395
2024-07-12,5.4296
2024-07-15,5.4451
2024-07-16,5.4292
2024-07-17,5.4823
2024-07-18,5.5512
2024-07-19,5.5978
2024-07-22,5.5767
2024-07-23,5.5863
2024-07-24,5.6544
2024-07-25,5.6448
2024-07-26,5.6567
2024-07-29,5.6159
2024-07-30,5.6135
2024-07-31,5.6516
2024-08-01,5.7482
2024-08-02,5.7272
2024-08-05,5.7229
2024-08-06,5.6622
2024-08-07,5.634
2024-08-08,5.5499
2024-08-09,5.506
2024-08-12,5.4981
2024-08-13,5.4546
2024-08-14,5.4728
2024-08-15,5.4835
2024-08-16,5.4744
2024-08-19,5.4126
2024-08-20,5.4775
2024-08-21,5.4876
2024-08-22,5.5863
2024-08-23,5.4884
2024-08-26,5.4964
2024-08-27,5.5098
2024-08-28,5.5659
2024-08-29,5.6284
2024-08-30,5.6107
2024-09-02,5.6178
2024-09-03,5.6456
2024-09-04,5.6417
2024-09-05,5.5736
2024-09-06,5.5993
2024-09-09,5.5851
2024-09-10,5.6608
2024-09-11,5.6616
2024-09-12,5.6276
2024-09-13,5.5659
2024-09-16,5.511
2024-09-17,5.4839
2024-09-18,5.4605
2024-09-19,5.4252
2024-09-20,5.5117
2024-09-23,5.5374
2024-09-24,5.4551
2024-09-25,5.478
2024-09-26,5.4383
2024-09-27,5.4342
2024-09-30,5.4493
2024-10-01,5.4615
2024-10-02,5.442
2024-10-03,5.4773
2024-10-04,5.4571
2024-10-07,5.4898
2024-10-08,5.5346
2024-10-09,5.5937
2024-10-10,5.5835
2024-10-11,5.6115
2024-10-14,5.5939
2024-10-15,5.6515
2024-10-16,5.665
2024-10-17,5.6552
2024-10-18,5.6929
2024-10-21,5.6947
2024-10-22,5.6901
2024-10-23,5.6888
2024-10-24,5.6646
2024-10-25,5.7077
2024-10-28,5.7088
2024-10-29,5.7606
2024-10-30,5.7634
2024-10-31,5.788
2024-11-01,5.8695
2024-11-04,5.7921
2024-11-05,5.7513
2024-11-06,5.7135
2024-11-07,5.6951
2024-11-08,5.7467
2024-11-11,5.7647
2024-11-12,5.748
2024-11-13,5.8075
2024-11-14,5.7994
2024-11-18,5.7461
2024-11-19,5.7718
2024-11-21,5.8162
